OrderId,AccountID,StockSymbol,OrderType,Quantity,OrderPrice,Amount,OrderStatus,OrderDate
2157,492,TCS,buy,3,140.67,422.01,fulfilled,2023-11-08 14:19:19
2158,492,TCS,sell,1,140.67,140.67,fulfilled,2023-11-08 14:19:19
2159,492,GOOGL,buy,88,194.15,17085.2,fulfilled,2023-11-06 10:08:15
2160,492,MSFT,buy,56,35.07,1963.92,fulfilled,2023-11-16 12:01:51
2161,492,MSFT,sell,29,35.07,1017.03,fulfilled,2023-11-16 12:01:51
2162,493,MSFT,buy,80,54.84,4387.200000000001,fulfilled,2023-11-17 13:01:03
2163,493,TCS,buy,13,87.95,1143.3500000000001,fulfilled,2023-11-14 12:14:30
2164,493,AAPL,buy,29,110.69,3210.0099999999998,fulfilled,2023-11-14 13:38:08
2165,493,GOOGL,buy,94,198.33,18643.02,fulfilled,2023-11-08 12:58:44
2166,493,GOOGL,buy,19,178.41,3389.79,fulfilled,2023-11-10 9:57:42
2167,493,GOOGL,sell,8,178.41,1427.28,fulfilled,2023-11-10 9:57:42
2168,494,MSFT,buy,16,25.59,409.44,fulfilled,2023-11-16 14:38:31
2169,494,GOOGL,buy,74,150.0,11100.0,fulfilled,2023-11-09 12:08:48
2170,495,MSFT,buy,39,32.84,1280.7600000000002,fulfilled,2023-11-16 11:59:24
2171,495,MSFT,sell,24,32.84,788.1600000000001,fulfilled,2023-11-16 11:59:24
2172,495,AAPL,buy,91,110.56,10060.960000000001,fulfilled,2023-11-08 14:28:49
2173,496,GOOGL,buy,61,170.27,10386.470000000001,fulfilled,2023-11-07 9:58:26
2174,496,GOOGL,sell,11,170.27,1872.97,fulfilled,2023-11-07 9:58:26
2175,496,GOOGL,buy,45,243.45,10955.25,fulfilled,2023-11-17 11:35:30
2176,496,TCS,buy,37,80.53,2979.61,fulfilled,2023-11-09 9:27:11
2177,496,TCS,buy,93,77.43,7200.990000000001,fulfilled,2023-11-15 10:39:10
2178,496,TCS,sell,47,77.43,3639.2100000000005,fulfilled,2023-11-15 10:39:10
2179,496,MSFT,buy,72,20.05,1443.6000000000001,fulfilled,2023-11-08 10:20:46
2180,496,MSFT,sell,35,20.05,701.75,fulfilled,2023-11-08 10:20:46
2181,497,GOOGL,buy,48,314.67,15104.16,fulfilled,2023-11-14 14:19:55
2182,497,AAPL,buy,49,142.8,6997.200000000001,fulfilled,2023-11-14 12:22:58
2183,498,GOOGL,buy,42,244.19,10255.98,fulfilled,2023-11-17 9:10:56
2184,498,GOOGL,sell,28,244.19,6837.32,fulfilled,2023-11-17 9:10:56
2185,499,MSFT,buy,51,107.07,5460.57,fulfilled,2023-11-15 14:42:57
2186,499,TCS,buy,99,375.48,37172.520000000004,fulfilled,2023-11-15 13:19:25
2187,499,GOOGL,buy,24,343.68,8248.32,fulfilled,2023-11-16 13:06:54
2188,499,GOOGL,buy,38,243.15,9239.7,fulfilled,2023-11-17 9:22:48
2189,500,TCS,buy,23,397.17,9134.91,fulfilled,2023-11-13 9:32:50
2190,500,TCS,sell,23,397.17,9134.91,fulfilled,2023-11-13 9:32:50
2191,500,MSFT,buy,52,32.58,1694.1599999999999,fulfilled,2023-11-08 9:28:55
2192,500,MSFT,sell,18,32.58,586.4399999999999,fulfilled,2023-11-08 9:28:55
2193,501,TCS,buy,36,79.64,2867.04,fulfilled,2023-11-08 14:27:21
2194,501,TCS,sell,21,79.64,1672.44,fulfilled,2023-11-08 14:27:21
2195,501,MSFT,buy,33,35.84,1182.72,fulfilled,2023-11-17 11:09:57
2196,502,GOOGL,buy,99,178.7,17691.3,fulfilled,2023-11-16 9:07:20
2197,502,MSFT,buy,2,30.41,60.82,fulfilled,2023-11-17 12:39:34
2198,502,MSFT,sell,1,30.41,30.41,fulfilled,2023-11-17 12:39:34
2199,503,TCS,buy,81,125.39,10156.59,fulfilled,2023-11-06 13:08:25
2200,503,TCS,sell,44,125.39,5517.16,fulfilled,2023-11-06 13:08:25
2201,504,AAPL,buy,81,117.65,9529.65,fulfilled,2023-11-10 13:21:27
2202,504,AAPL,sell,54,117.65,6353.1,fulfilled,2023-11-10 13:21:27
2203,504,GOOGL,buy,79,166.82,13178.779999999999,fulfilled,2023-11-10 14:17:14
2204,504,GOOGL,sell,79,166.82,13178.779999999999,fulfilled,2023-11-10 14:17:14
2205,504,MSFT,buy,6,14.78,88.67999999999999,fulfilled,2023-11-06 10:13:18
2206,504,MSFT,sell,2,14.78,29.56,fulfilled,2023-11-06 10:13:18
2207,504,AAPL,buy,32,107.09,3426.88,fulfilled,2023-11-14 10:13:47
2208,504,MSFT,buy,72,49.53,3566.16,fulfilled,2023-11-17 10:40:26
2209,505,GOOGL,buy,36,219.08,7886.88,fulfilled,2023-11-13 12:08:32
2210,505,GOOGL,sell,34,219.08,7448.72,fulfilled,2023-11-13 12:08:32
2211,505,AAPL,buy,63,141.33,8903.79,fulfilled,2023-11-07 9:10:18
2212,505,MSFT,buy,53,16.51,875.0300000000001,fulfilled,2023-11-07 14:18:48
2213,506,MSFT,buy,76,12.74,968.24,fulfilled,2023-11-13 9:31:01
2214,506,MSFT,sell,12,12.74,152.88,fulfilled,2023-11-13 9:31:01
2215,507,TCS,buy,93,59.25,5510.25,fulfilled,2023-11-09 13:43:03
2216,507,TCS,sell,90,59.25,5332.5,fulfilled,2023-11-09 13:43:03
2217,507,TCS,buy,1,82.62,82.62,fulfilled,2023-11-16 10:44:39
2218,507,TCS,sell,1,82.62,82.62,fulfilled,2023-11-16 10:44:39
2219,507,TCS,buy,27,432.82,11686.14,fulfilled,2023-11-13 12:51:47
2220,507,TCS,buy,59,67.42,3977.78,fulfilled,2023-11-09 13:47:00
2221,508,AAPL,buy,12,59.53,714.36,fulfilled,2023-11-17 13:17:01
2222,508,AAPL,sell,9,59.53,535.77,fulfilled,2023-11-17 13:17:01
2223,509,TCS,buy,28,54.34,1521.52,fulfilled,2023-11-10 13:38:48
2224,510,MSFT,buy,5,10.58,52.9,fulfilled,2023-11-14 11:03:32
2225,511,MSFT,buy,3,12.56,37.68,fulfilled,2023-11-16 13:33:46
2226,511,MSFT,sell,2,12.56,25.12,fulfilled,2023-11-16 13:33:46
2227,511,MSFT,buy,78,10.04,783.1199999999999,fulfilled,2023-11-08 13:03:29
2228,511,AAPL,buy,58,88.76,5148.08,fulfilled,2023-11-16 12:24:10
2229,511,AAPL,sell,26,88.76,2307.76,fulfilled,2023-11-16 12:24:10
2230,511,MSFT,buy,99,11.96,1184.0400000000002,fulfilled,2023-11-10 11:32:10
2231,511,MSFT,sell,30,11.96,358.8,fulfilled,2023-11-10 11:32:10
2232,512,GOOGL,buy,99,241.7,23928.3,fulfilled,2023-11-15 11:51:20
2233,512,GOOGL,sell,29,241.7,7009.299999999999,fulfilled,2023-11-15 11:51:20
2234,513,MSFT,buy,37,43.73,1618.01,fulfilled,2023-11-16 11:48:53
2235,513,MSFT,sell,21,43.73,918.3299999999999,fulfilled,2023-11-16 11:48:53
2236,513,AAPL,buy,25,143.89,3597.2499999999995,fulfilled,2023-11-07 14:29:39
2237,513,MSFT,buy,67,30.44,2039.48,fulfilled,2023-11-07 11:02:02
2238,513,MSFT,buy,18,15.08,271.44,fulfilled,2023-11-10 13:48:47
2239,514,MSFT,buy,66,28.19,1860.5400000000002,fulfilled,2023-11-13 11:48:17
2240,514,MSFT,sell,60,28.19,1691.4,fulfilled,2023-11-13 11:48:17
2241,514,AAPL,buy,36,145.97,5254.92,fulfilled,2023-11-14 10:21:08
2242,515,MSFT,buy,84,11.85,995.4,fulfilled,2023-11-14 9:19:41
2243,515,AAPL,buy,56,120.69,6758.639999999999,fulfilled,2023-11-10 12:36:22
2244,515,AAPL,sell,48,120.69,5793.12,fulfilled,2023-11-10 12:36:22
2245,515,TCS,buy,46,115.34,5305.64,fulfilled,2023-11-14 12:21:23
2246,515,TCS,sell,17,115.34,1960.78,fulfilled,2023-11-14 12:21:23
2247,516,TCS,buy,49,320.8,15719.2,fulfilled,2023-11-09 12:47:39
2248,516,MSFT,buy,25,18.6,465.00000000000006,fulfilled,2023-11-07 9:36:32
2249,517,AAPL,buy,73,74.0,5402.0,fulfilled,2023-11-16 11:33:31
2250,517,AAPL,sell,15,74.0,1110.0,fulfilled,2023-11-16 11:33:31
2251,517,MSFT,buy,9,13.9,125.10000000000001,fulfilled,2023-11-14 10:39:49
2252,517,TCS,buy,93,227.97,21201.21,fulfilled,2023-11-14 12:49:25
2253,517,TCS,sell,64,227.97,14590.08,fulfilled,2023-11-14 12:49:25
2254,517,TCS,buy,59,109.52,6461.679999999999,fulfilled,2023-11-16 12:15:40
2255,517,TCS,sell,38,109.52,4161.76,fulfilled,2023-11-16 12:15:40
2256,518,TCS,buy,55,62.88,3458.4,fulfilled,2023-11-10 10:14:03
2257,518,TCS,sell,15,62.88,943.2,fulfilled,2023-11-10 10:14:03
2258,518,AAPL,buy,29,126.73,3675.17,fulfilled,2023-11-06 10:59:07
2259,518,AAPL,sell,3,126.73,380.19,fulfilled,2023-11-06 10:59:07
2260,519,TCS,buy,53,249.77,13237.810000000001,fulfilled,2023-11-06 9:37:43
2261,519,TCS,buy,87,77.2,6716.400000000001,fulfilled,2023-11-16 11:47:24
2262,519,GOOGL,buy,62,305.35,18931.7,fulfilled,2023-11-09 13:03:23
2263,519,GOOGL,sell,39,305.35,11908.650000000001,fulfilled,2023-11-09 13:03:23
2264,519,GOOGL,buy,42,206.83,8686.86,fulfilled,2023-11-10 11:11:32
2265,519,GOOGL,sell,23,206.83,4757.09,fulfilled,2023-11-10 11:11:32
2266,520,MSFT,buy,95,13.27,1260.6499999999999,fulfilled,2023-11-08 14:26:35
2267,520,AAPL,buy,66,194.34,12826.44,fulfilled,2023-11-08 9:04:25
2268,521,AAPL,buy,17,155.4,2641.8,fulfilled,2023-11-09 11:42:47
2269,521,AAPL,sell,8,155.4,1243.2,fulfilled,2023-11-09 11:42:47
2270,521,TCS,buy,35,150.73,5275.549999999999,fulfilled,2023-11-13 13:29:54
2271,522,AAPL,buy,90,59.54,5358.6,fulfilled,2023-11-16 13:29:58
2272,522,MSFT,buy,73,39.9,2912.7,fulfilled,2023-11-09 9:52:12
2273,522,TCS,buy,21,124.86,2622.06,fulfilled,2023-11-07 9:17:27
2274,522,TCS,sell,14,124.86,1748.04,fulfilled,2023-11-07 9:17:27
2275,522,GOOGL,buy,54,256.23,13836.420000000002,fulfilled,2023-11-15 14:09:42
2276,522,GOOGL,sell,32,256.23,8199.36,fulfilled,2023-11-15 14:09:42
2277,522,AAPL,buy,6,52.57,315.42,fulfilled,2023-11-13 10:16:20
2278,522,AAPL,sell,3,52.57,157.71,fulfilled,2023-11-13 10:16:20
2279,523,MSFT,buy,39,14.72,574.08,fulfilled,2023-11-06 12:51:23
2280,524,MSFT,buy,79,11.53,910.87,fulfilled,2023-11-13 9:45:11
2281,524,MSFT,sell,16,11.53,184.48,fulfilled,2023-11-13 9:45:11
2282,525,GOOGL,buy,8,236.78,1894.24,fulfilled,2023-11-06 13:05:15
2283,525,GOOGL,sell,3,236.78,710.34,fulfilled,2023-11-06 13:05:15
2284,526,MSFT,buy,37,20.48,757.76,fulfilled,2023-11-08 11:18:14
2285,527,AAPL,buy,55,107.29,5900.950000000001,fulfilled,2023-11-08 14:25:47
2286,527,GOOGL,buy,67,185.42,12423.14,fulfilled,2023-11-10 10:14:35
2287,527,GOOGL,sell,46,185.42,8529.32,fulfilled,2023-11-10 10:14:35
2288,528,MSFT,buy,56,21.27,1191.12,fulfilled,2023-11-07 9:35:11
2289,528,GOOGL,buy,38,177.76,6754.879999999999,fulfilled,2023-11-09 10:59:19
2290,528,GOOGL,sell,27,177.76,4799.5199999999995,fulfilled,2023-11-09 10:59:19
2291,528,GOOGL,buy,81,170.29,13793.49,fulfilled,2023-11-06 13:53:08
2292,528,TCS,buy,74,162.89,12053.859999999999,fulfilled,2023-11-15 14:55:54
2293,528,TCS,sell,43,162.89,7004.2699999999995,fulfilled,2023-11-15 14:55:54
2294,529,GOOGL,buy,57,164.52,9377.640000000001,fulfilled,2023-11-08 9:46:35
2295,529,TCS,buy,82,76.75,6293.5,fulfilled,2023-11-15 10:41:24
2296,530,TCS,buy,7,328.17,2297.19,fulfilled,2023-11-17 13:07:54
2297,531,TCS,buy,28,97.1,2718.7999999999997,fulfilled,2023-11-07 10:12:16
2298,531,TCS,sell,27,97.1,2621.7,fulfilled,2023-11-07 10:12:16
2299,532,TCS,buy,34,109.41,3719.94,fulfilled,2023-11-07 14:35:07
2300,532,TCS,sell,11,109.41,1203.51,fulfilled,2023-11-07 14:35:07
2301,532,GOOGL,buy,8,272.5,2180.0,fulfilled,2023-11-06 14:57:33
2302,532,TCS,buy,81,161.85,13109.85,fulfilled,2023-11-06 12:45:43
2303,532,TCS,sell,2,161.85,323.7,fulfilled,2023-11-06 12:45:43
2304,532,TCS,buy,7,137.73,964.1099999999999,fulfilled,2023-11-17 13:25:04
2305,533,AAPL,buy,36,153.64,5531.039999999999,fulfilled,2023-11-09 14:25:50
2306,533,MSFT,buy,22,13.22,290.84000000000003,fulfilled,2023-11-08 11:00:25
2307,533,AAPL,buy,100,55.11,5511.0,fulfilled,2023-11-09 14:57:31
2308,533,GOOGL,buy,38,150.0,5700.0,fulfilled,2023-11-13 12:39:41
2309,533,AAPL,buy,34,71.23,2421.82,fulfilled,2023-11-06 14:07:34
2310,534,TCS,buy,42,91.71,3851.8199999999997,fulfilled,2023-11-16 9:56:19
2311,534,GOOGL,buy,90,193.3,17397.0,fulfilled,2023-11-10 14:49:34
2312,534,AAPL,buy,70,80.24,5616.799999999999,fulfilled,2023-11-10 12:26:39
2313,535,MSFT,buy,31,11.92,369.52,fulfilled,2023-11-14 12:12:35
2314,535,MSFT,sell,26,11.92,309.92,fulfilled,2023-11-14 12:12:35
2315,535,AAPL,buy,90,148.62,13375.800000000001,fulfilled,2023-11-08 14:09:29
2316,535,AAPL,buy,55,136.26,7494.299999999999,fulfilled,2023-11-07 13:32:18
2317,535,AAPL,sell,41,136.26,5586.66,fulfilled,2023-11-07 13:32:18
2318,535,GOOGL,buy,83,166.06,13782.98,fulfilled,2023-11-14 10:07:27
2319,536,TCS,buy,3,108.4,325.20000000000005,fulfilled,2023-11-08 14:57:32
2320,536,TCS,sell,3,108.4,325.20000000000005,fulfilled,2023-11-08 14:57:32
2321,536,GOOGL,buy,37,214.17,7924.29,fulfilled,2023-11-13 13:04:57
2322,537,AAPL,buy,14,50.0,700.0,fulfilled,2023-11-13 11:02:12
2323,537,AAPL,sell,1,50.0,50.0,fulfilled,2023-11-13 11:02:12
2324,537,TCS,buy,80,124.65,9972.0,fulfilled,2023-11-17 10:25:24
2325,538,GOOGL,buy,85,291.03,24737.55,fulfilled,2023-11-16 13:23:10
2326,539,GOOGL,buy,16,159.0,2544.0,fulfilled,2023-11-07 11:05:29
2327,539,TCS,buy,76,72.25,5491.0,fulfilled,2023-11-14 9:07:10
2328,539,GOOGL,buy,64,301.85,19318.4,fulfilled,2023-11-13 13:44:51
2329,540,AAPL,buy,11,71.33,784.63,fulfilled,2023-11-15 10:04:03
2330,540,AAPL,buy,7,120.36,842.52,fulfilled,2023-11-10 11:49:36
2331,540,AAPL,sell,5,120.36,601.8,fulfilled,2023-11-10 11:49:36
2332,540,AAPL,buy,84,101.7,8542.800000000001,fulfilled,2023-11-06 10:34:47
2333,540,TCS,buy,54,161.34,8712.36,fulfilled,2023-11-15 14:55:34
2334,540,TCS,sell,29,161.34,4678.86,fulfilled,2023-11-15 14:55:34
2335,541,AAPL,buy,3,84.73,254.19,fulfilled,2023-11-13 14:46:31
2336,542,TCS,buy,1,169.0,169.0,fulfilled,2023-11-09 13:02:33
2337,542,TCS,sell,1,169.0,169.0,fulfilled,2023-11-09 13:02:33
2338,543,GOOGL,buy,29,248.61,7209.6900000000005,fulfilled,2023-11-14 14:31:36
2339,543,GOOGL,sell,21,248.61,5220.81,fulfilled,2023-11-14 14:31:36
2340,543,MSFT,buy,74,28.82,2132.68,fulfilled,2023-11-06 11:07:19
2341,543,MSFT,sell,64,28.82,1844.48,fulfilled,2023-11-06 11:07:19
2342,543,MSFT,buy,43,18.94,814.4200000000001,fulfilled,2023-11-09 13:08:17
2343,543,MSFT,buy,38,11.55,438.90000000000003,fulfilled,2023-11-08 13:05:38
2344,543,MSFT,sell,6,11.55,69.30000000000001,fulfilled,2023-11-08 13:05:38
2345,544,GOOGL,buy,84,165.24,13880.16,fulfilled,2023-11-10 14:28:59
2346,544,AAPL,buy,88,114.05,10036.4,fulfilled,2023-11-08 14:23:15
2347,544,AAPL,sell,67,114.05,7641.349999999999,fulfilled,2023-11-08 14:23:15
2348,545,MSFT,buy,27,15.01,405.27,fulfilled,2023-11-08 10:26:49
2349,545,MSFT,sell,10,15.01,150.1,fulfilled,2023-11-08 10:26:49
2350,545,GOOGL,buy,6,167.19,1003.14,fulfilled,2023-11-17 11:12:44
2351,546,GOOGL,buy,16,331.48,5303.68,fulfilled,2023-11-08 11:59:41
2352,546,GOOGL,sell,1,331.48,331.48,fulfilled,2023-11-08 11:59:41
2353,546,AAPL,buy,10,55.38,553.8000000000001,fulfilled,2023-11-16 12:59:32
2354,546,GOOGL,buy,72,150.0,10800.0,fulfilled,2023-11-13 11:00:24
2355,546,GOOGL,sell,8,150.0,1200.0,fulfilled,2023-11-13 11:00:24
2356,547,MSFT,buy,72,10.99,791.28,fulfilled,2023-11-15 9:12:17
2357,548,AAPL,buy,92,66.29,6098.68,fulfilled,2023-11-15 13:11:51
2358,548,AAPL,sell,14,66.29,928.0600000000001,fulfilled,2023-11-15 13:11:51
2359,548,TCS,buy,13,82.71,1075.23,fulfilled,2023-11-15 9:45:18
2360,548,TCS,sell,11,82.71,909.81,fulfilled,2023-11-15 9:45:18
2361,548,AAPL,buy,8,125.47,1003.76,fulfilled,2023-11-10 12:42:09
2362,548,AAPL,sell,6,125.47,752.8199999999999,fulfilled,2023-11-10 12:42:09
2363,548,GOOGL,buy,57,171.68,9785.76,fulfilled,2023-11-09 12:12:29
2364,548,GOOGL,sell,15,171.68,2575.2000000000003,fulfilled,2023-11-09 12:12:29
2365,548,GOOGL,buy,14,156.32,2188.48,fulfilled,2023-11-14 9:34:43
2366,548,GOOGL,sell,4,156.32,625.28,fulfilled,2023-11-14 9:34:43
2367,549,GOOGL,buy,32,185.56,5937.92,fulfilled,2023-11-07 10:02:39
2368,549,MSFT,buy,6,14.36,86.16,fulfilled,2023-11-13 13:39:36
2369,549,GOOGL,buy,76,170.88,12986.88,fulfilled,2023-11-08 14:02:57
2370,549,GOOGL,sell,70,170.88,11961.6,fulfilled,2023-11-08 14:02:57
2371,549,TCS,buy,51,83.26,4246.26,fulfilled,2023-11-13 14:18:50
2372,549,AAPL,buy,98,113.61,11133.78,fulfilled,2023-11-16 12:17:45
2373,550,AAPL,buy,84,78.02,6553.679999999999,fulfilled,2023-11-17 14:53:41
2374,550,AAPL,sell,64,78.02,4993.28,fulfilled,2023-11-17 14:53:41
2375,550,MSFT,buy,57,69.08,3937.56,fulfilled,2023-11-17 13:53:19
2376,550,TCS,buy,15,401.18,6017.7,fulfilled,2023-11-13 12:28:41
2377,550,TCS,sell,10,401.18,4011.8,fulfilled,2023-11-13 12:28:41
2378,551,AAPL,buy,70,119.69,8378.3,fulfilled,2023-11-10 12:34:20
2379,551,AAPL,sell,22,119.69,2633.18,fulfilled,2023-11-10 12:34:20
2380,551,MSFT,buy,28,11.39,318.92,fulfilled,2023-11-14 10:01:38
2381,551,AAPL,buy,3,98.14,294.42,fulfilled,2023-11-13 9:16:03
2382,552,GOOGL,buy,27,226.9,6126.3,fulfilled,2023-11-06 10:24:01
2383,552,GOOGL,buy,51,328.69,16763.19,fulfilled,2023-11-08 13:36:59
2384,552,GOOGL,sell,19,328.69,6245.11,fulfilled,2023-11-08 13:36:59
2385,552,GOOGL,buy,93,223.83,20816.190000000002,fulfilled,2023-11-09 10:49:57
2386,552,GOOGL,sell,49,223.83,10967.67,fulfilled,2023-11-09 10:49:57
2387,552,MSFT,buy,85,26.94,2289.9,fulfilled,2023-11-09 12:10:08
2388,552,MSFT,sell,76,26.94,2047.44,fulfilled,2023-11-09 12:10:08
2389,553,GOOGL,buy,27,242.79,6555.33,fulfilled,2023-11-07 9:13:50
2390,553,GOOGL,sell,27,242.79,6555.33,fulfilled,2023-11-07 9:13:50
2391,553,AAPL,buy,35,169.46,5931.1,fulfilled,2023-11-07 14:07:12
2392,553,AAPL,sell,26,169.46,4405.96,fulfilled,2023-11-07 14:07:12
2393,553,MSFT,buy,63,17.19,1082.97,fulfilled,2023-11-14 10:56:35
2394,553,MSFT,sell,50,17.19,859.5000000000001,fulfilled,2023-11-14 10:56:35
2395,553,TCS,buy,50,101.71,5085.5,fulfilled,2023-11-16 11:38:42
2396,553,TCS,sell,2,101.71,203.42,fulfilled,2023-11-16 11:38:42
2397,553,TCS,buy,9,83.1,747.9,fulfilled,2023-11-09 14:56:32
2398,554,GOOGL,buy,98,198.15,19418.7,fulfilled,2023-11-08 9:05:39
2399,554,GOOGL,sell,18,198.15,3566.7000000000003,fulfilled,2023-11-08 9:05:39
2400,555,GOOGL,buy,18,160.76,2893.68,fulfilled,2023-11-09 10:37:14
2401,555,AAPL,buy,17,95.1,1616.6999999999998,fulfilled,2023-11-10 9:35:02
2402,556,TCS,buy,7,63.88,447.16,fulfilled,2023-11-06 14:41:35
2403,556,AAPL,buy,90,103.17,9285.3,fulfilled,2023-11-08 14:59:55
2404,556,AAPL,sell,65,103.17,6706.05,fulfilled,2023-11-08 14:59:55
2405,556,AAPL,buy,43,91.5,3934.5,fulfilled,2023-11-10 13:48:24
2406,556,AAPL,sell,25,91.5,2287.5,fulfilled,2023-11-10 13:48:24
2407,557,MSFT,buy,14,16.23,227.22,fulfilled,2023-11-07 9:42:01
2408,557,MSFT,sell,6,16.23,97.38,fulfilled,2023-11-07 9:42:01
2409,557,GOOGL,buy,77,302.11,23262.47,fulfilled,2023-11-16 14:03:46
2410,557,GOOGL,sell,2,302.11,604.22,fulfilled,2023-11-16 14:03:46
2411,558,TCS,buy,33,331.11,10926.630000000001,fulfilled,2023-11-13 11:25:35
2412,558,TCS,sell,12,331.11,3973.32,fulfilled,2023-11-13 11:25:35
2413,558,AAPL,buy,70,50.0,3500.0,fulfilled,2023-11-08 11:25:17
2414,558,AAPL,buy,99,85.2,8434.800000000001,fulfilled,2023-11-17 12:43:16
2415,558,GOOGL,buy,70,208.84,14618.800000000001,fulfilled,2023-11-07 13:45:45
2416,558,AAPL,buy,80,83.03,6642.4,fulfilled,2023-11-10 10:47:46
2417,558,AAPL,sell,61,83.03,5064.83,fulfilled,2023-11-10 10:47:46
2418,559,MSFT,buy,96,12.38,1188.48,fulfilled,2023-11-13 9:19:39
2419,559,MSFT,sell,51,12.38,631.38,fulfilled,2023-11-13 9:19:39
2420,560,TCS,buy,64,112.06,7171.84,fulfilled,2023-11-17 10:13:27
2421,560,TCS,sell,50,112.06,5603.0,fulfilled,2023-11-17 10:13:27
2422,561,TCS,buy,30,60.72,1821.6,fulfilled,2023-11-15 10:19:19
2423,561,TCS,sell,27,60.72,1639.44,fulfilled,2023-11-15 10:19:19
2424,561,AAPL,buy,53,107.9,5718.700000000001,fulfilled,2023-11-10 13:30:37
2425,561,MSFT,buy,36,16.5,594.0,fulfilled,2023-11-07 13:13:11
2426,561,GOOGL,buy,17,296.49,5040.33,fulfilled,2023-11-16 14:27:21
2427,561,GOOGL,sell,13,296.49,3854.37,fulfilled,2023-11-16 14:27:21
2428,562,GOOGL,buy,62,262.58,16279.96,fulfilled,2023-11-15 9:47:03
2429,562,GOOGL,sell,19,262.58,4989.0199999999995,fulfilled,2023-11-15 9:47:03
2430,562,TCS,buy,7,60.28,421.96000000000004,fulfilled,2023-11-13 14:34:37
2431,562,TCS,sell,3,60.28,180.84,fulfilled,2023-11-13 14:34:37
2432,562,AAPL,buy,42,173.74,7297.08,fulfilled,2023-11-14 11:23:49
2433,562,AAPL,sell,11,173.74,1911.14,fulfilled,2023-11-14 11:23:49
2434,562,MSFT,buy,90,13.62,1225.8,fulfilled,2023-11-16 13:48:39
2435,563,GOOGL,buy,34,160.04,5441.36,fulfilled,2023-11-09 9:40:00
2436,563,GOOGL,sell,10,160.04,1600.3999999999999,fulfilled,2023-11-09 9:40:00
2437,563,AAPL,buy,1,112.43,112.43,fulfilled,2023-11-07 13:06:20
2438,563,AAPL,sell,1,112.43,112.43,fulfilled,2023-11-07 13:06:20
2439,563,GOOGL,buy,87,165.05,14359.35,fulfilled,2023-11-07 12:06:22
2440,563,GOOGL,sell,81,165.05,13369.050000000001,fulfilled,2023-11-07 12:06:22
2441,564,GOOGL,buy,39,219.63,8565.57,fulfilled,2023-11-06 11:24:06
2442,564,AAPL,buy,18,159.66,2873.88,fulfilled,2023-11-07 12:22:12
2443,564,AAPL,sell,15,159.66,2394.9,fulfilled,2023-11-07 12:22:12
2444,564,AAPL,buy,75,164.73,12354.75,fulfilled,2023-11-16 10:13:16
2445,565,GOOGL,buy,22,293.06,6447.32,fulfilled,2023-11-10 13:33:55
2446,565,GOOGL,sell,5,293.06,1465.3,fulfilled,2023-11-10 13:33:55
2447,565,AAPL,buy,14,64.04,896.5600000000001,fulfilled,2023-11-17 9:04:29
2448,565,AAPL,sell,9,64.04,576.36,fulfilled,2023-11-17 9:04:29
2449,565,TCS,buy,31,472.3,14641.300000000001,fulfilled,2023-11-15 14:30:21
2450,566,GOOGL,buy,14,277.37,3883.1800000000003,fulfilled,2023-11-15 10:17:21
2451,566,GOOGL,sell,7,277.37,1941.5900000000001,fulfilled,2023-11-15 10:17:21
2452,566,GOOGL,buy,68,338.86,23042.48,fulfilled,2023-11-17 11:55:10
2453,566,GOOGL,buy,48,164.86,7913.280000000001,fulfilled,2023-11-15 9:11:45
2454,566,GOOGL,sell,47,164.86,7748.420000000001,fulfilled,2023-11-15 9:11:45
2455,566,MSFT,buy,53,54.84,2906.52,fulfilled,2023-11-17 11:59:45
2456,566,MSFT,sell,40,54.84,2193.6000000000004,fulfilled,2023-11-17 11:59:45
2457,566,TCS,buy,98,56.74,5560.52,fulfilled,2023-11-17 14:14:11
2458,566,TCS,sell,73,56.74,4142.02,fulfilled,2023-11-17 14:14:11
2459,567,GOOGL,buy,84,211.36,17754.24,fulfilled,2023-11-17 9:51:10
2460,567,GOOGL,sell,70,211.36,14795.2,fulfilled,2023-11-17 9:51:10
2461,567,MSFT,buy,70,12.07,844.9,fulfilled,2023-11-13 10:53:17
2462,567,MSFT,sell,61,12.07,736.27,fulfilled,2023-11-13 10:53:17
2463,567,AAPL,buy,13,59.35,771.5500000000001,fulfilled,2023-11-17 13:38:54
2464,567,GOOGL,buy,70,332.82,23297.399999999998,fulfilled,2023-11-15 10:56:32
2465,567,GOOGL,sell,35,332.82,11648.699999999999,fulfilled,2023-11-15 10:56:32
2466,568,AAPL,buy,9,142.58,1283.22,fulfilled,2023-11-07 11:02:39
2467,568,AAPL,sell,4,142.58,570.32,fulfilled,2023-11-07 11:02:39
2468,568,AAPL,buy,81,98.22,7955.82,fulfilled,2023-11-13 14:11:16
2469,568,MSFT,buy,64,145.64,9320.96,fulfilled,2023-11-16 9:26:25
2470,569,MSFT,buy,64,34.2,2188.8,fulfilled,2023-11-08 14:48:18
2471,569,MSFT,sell,8,34.2,273.6,fulfilled,2023-11-08 14:48:18
2472,569,AAPL,buy,20,55.66,1113.1999999999998,fulfilled,2023-11-06 13:55:59
2473,570,MSFT,buy,88,21.99,1935.12,fulfilled,2023-11-08 9:20:33
2474,570,MSFT,sell,34,21.99,747.66,fulfilled,2023-11-08 9:20:33
2475,571,MSFT,buy,63,11.52,725.76,fulfilled,2023-11-13 14:21:47
